date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:53:39	2044/2044	---M--	200	added ('OK')	image/gif	etag:%227fc-4a0c26d7004c0%22	http://www.securecomputation.org/logo/searchButton.gif	www.securecomputation.org/logo/searchButton.gif	(from http://www.securecomputation.org/)
16:53:42	75316/75316	---M--	200	added ('OK')	image/png	etag:%2212634-4aa2e7f8ce400%22	http://www.securecomputation.org/logo/just-circle.png	www.securecomputation.org/logo/just-circle.png	(from http://www.securecomputation.org/)
16:53:42	33162/33162	---M--	200	added ('OK')	image/png	etag:%22818a-4ab5314b6c440%22	http://www.securecomputation.org/wp-content/uploads/2011/08/logo-fit-medium.png	www.securecomputation.org/wp-content/uploads/2011/08/logo-fit-medium.png	(from http://www.securecomputation.org/)
16:53:42	17596/17596	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Dec%202018%2021:53:38%20GMT	http://www.securecomputation.org/papers	www.securecomputation.org/papers.html	(from http://www.securecomputation.org/)
16:53:42	12962/12962	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Dec%202018%2021:53:39%20GMT	http://www.securecomputation.org/projects	www.securecomputation.org/projects.html	(from http://www.securecomputation.org/)
16:53:43	14986/14986	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Dec%202018%2021:53:42%20GMT	http://www.securecomputation.org/team	www.securecomputation.org/team.html	(from http://www.securecomputation.org/)
16:53:44	14158/14158	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Dec%202018%2021:53:43%20GMT	http://www.securecomputation.org/2011/practical-secure-two-party-computation-techniques-tools-and-applications	www.securecomputation.org/2011/practical-secure-two-party-computation-techniques-tools-and-applications.html	(from http://www.securecomputation.org/)
16:53:46	45285/45285	---M--	200	added ('OK')	image/png	etag:%22b0e5-4ab5165f37f80%22	http://www.securecomputation.org//wp-content/uploads/2011/08/just-circle-75316_159x212.png	www.securecomputation.org/wp-content/uploads/2011/08/just-circle-75316_159x212.png	(from http://www.securecomputation.org/)
16:53:48	11913/11913	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Dec%202018%2021:53:45%20GMT	http://www.securecomputation.org/2016/secure-computation-in-the-mips-machine	www.securecomputation.org/2016/secure-computation-in-the-mips-machine.html	(from http://www.securecomputation.org/)
16:53:48	12526/12526	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Dec%202018%2021:53:46%20GMT	http://www.securecomputation.org/2016/the-cut-and-choose-game-and-its-application-to-cryptographic-protocols	www.securecomputation.org/2016/the-cut-and-choose-game-and-its-application-to-cryptographic-protocols.html	(from http://www.securecomputation.org/)
16:53:48	12315/12315	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Dec%202018%2021:53:48%20GMT	http://www.securecomputation.org/2016/square-root-oram	www.securecomputation.org/2016/square-root-oram.html	(from http://www.securecomputation.org/)
16:53:50	13135/13135	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Dec%202018%2021:53:49%20GMT	http://www.securecomputation.org/2015/two-halves-make-a-whole	www.securecomputation.org/2015/two-halves-make-a-whole.html	(from http://www.securecomputation.org/)
16:53:51	11320/11320	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Dec%202018%2021:53:50%20GMT	http://www.securecomputation.org/2015/idash-competition-winner	www.securecomputation.org/2015/idash-competition-winner.html	(from http://www.securecomputation.org/)
16:53:52	11464/11464	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Dec%202018%2021:53:51%20GMT	http://www.securecomputation.org/2015/congratulations-professor-huang	www.securecomputation.org/2015/congratulations-professor-huang.html	(from http://www.securecomputation.org/)
16:53:53	12155/12155	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Dec%202018%2021:53:52%20GMT	http://www.securecomputation.org/2013/symmetric-cut-and-choose	www.securecomputation.org/2013/symmetric-cut-and-choose.html	(from http://www.securecomputation.org/)
16:53:54	12289/12289	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Dec%202018%2021:53:53%20GMT	http://www.securecomputation.org/2013/circuit-structures	www.securecomputation.org/2013/circuit-structures.html	(from http://www.securecomputation.org/)
16:53:55	11156/11156	---M--	200	added ('OK')	image/jpeg	etag:%222b94-4ab520b3c1ec0%22	http://www.securecomputation.org/logo/nsf-small.jpg	www.securecomputation.org/logo/nsf-small.jpg	(from http://www.securecomputation.org/)
16:53:55	17696/17696	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Dec%202018%2021:53:54%20GMT	http://www.securecomputation.org/page/2	www.securecomputation.org/page/2.html	(from http://www.securecomputation.org/)
16:53:56	5348/5348	---M--	200	added ('OK')	image/png	etag:%2214e4-4ab51d54aea80%22	http://www.securecomputation.org/logo/uva-wide-small.png	www.securecomputation.org/logo/uva-wide-small.png	(from http://www.securecomputation.org/)
16:53:57	1509/1509	---M--	200	added ('OK')	image/gif	etag:%225e5-4ab3ff8d76e40%22	http://www.securecomputation.org/logo/iub_white.gif	www.securecomputation.org/logo/iub_white.gif	(from http://www.securecomputation.org/)
16:53:58	7425/7425	---M--	200	added ('OK')	image/jpeg	etag:%221d01-4ab51ff6ee140%22	http://www.securecomputation.org/logo/umd-logo-small.jpg	www.securecomputation.org/logo/umd-logo-small.jpg	(from http://www.securecomputation.org/)
16:53:59	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2023%20Dec%202018%2021:53:59%20GMT	http://www.securecomputation.org/wp-register.php	www.securecomputation.org/wp-register.php	(from http://www.securecomputation.org/)
16:54:00	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2023%20Dec%202018%2021:54:00%20GMT	http://www.securecomputation.org/wp-login.php?action=register	www.securecomputation.org/wp-login0ddc.php	(from http://www.securecomputation.org/)
16:54:02	3023/3023	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Dec%202018%2021:54:01%20GMT	http://www.securecomputation.org/wp-login.php?registration=disabled	www.securecomputation.org/wp-loginc94b.html	(from http://www.securecomputation.org/)
16:54:03	2963/2963	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Dec%202018%2021:54:02%20GMT	http://www.securecomputation.org/wp-login.php	www.securecomputation.org/wp-login.html	(from http://www.securecomputation.org/)
16:54:04	12567/12567	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Dec%202018%2021:54:03%20GMT	http://www.securecomputation.org/kickoff-meeting	www.securecomputation.org/kickoff-meeting.html	(from http://www.securecomputation.org/)
16:54:04	2362/2362	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2293a-4a408daa85080%22	http://www.securecomputation.org/wp-content/themes/Quadro/js/idtabs.js	www.securecomputation.org/wp-content/themes/Quadro/js/idtabs.js	(from http://www.securecomputation.org/)
16:54:04	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2023%20Dec%202018%2021:54:04%20GMT	http://www.securecomputation.org/?page_id=99	www.securecomputation.org/index8ce2.html	(from http://www.securecomputation.org/)
16:54:05	3827/3827	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22ef3-4a408daa85080%22	http://www.securecomputation.org/wp-content/themes/Quadro/js/superfish.js	www.securecomputation.org/wp-content/themes/Quadro/js/superfish.js	(from http://www.securecomputation.org/)
16:54:06	6717/6717	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221a3d-47ea9e138a000%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/jquery.easing-1.3.pack.js?ver=1.3.4	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/jquery.easing-1.3.packc412.js	(from http://www.securecomputation.org/)
16:54:07	15624/15624	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%223d08-494d2dbc4e680%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/jquery.fancybox-1.3.4.pack.js?ver=1.3.4	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/jquery.fancybox-1.3.4.packc412.js	(from http://www.securecomputation.org/)
16:54:08	5081/5081	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2213d9-4a3fdfd9fbc00%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/et-ptemplates-frontend.js?ver=1.1	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/et-ptemplates-frontend4963.js	(from http://www.securecomputation.org/)
16:54:09	45/45	---M--	200	added ('OK')	image/gif	etag:%222d-4a408da89cc00%22	http://www.securecomputation.org/wp-content/themes/Quadro/images/bullet.gif	www.securecomputation.org/wp-content/themes/Quadro/images/bullet.gif	(from http://www.securecomputation.org/wp-content/themes/Quadro/style-Green.css)
16:54:10	103/103	---M--	200	added ('OK')	image/gif	etag:%2267-4a408da89cc00%22	http://www.securecomputation.org/wp-content/themes/Quadro/images/read-more-Green.gif	www.securecomputation.org/wp-content/themes/Quadro/images/read-more-Green.gif	(from http://www.securecomputation.org/wp-content/themes/Quadro/style-Green.css)
16:54:11	107/107	---M--	200	added ('OK')	image/gif	etag:%226b-4a408da89cc00%22	http://www.securecomputation.org/wp-content/themes/Quadro/images/comment-bg.gif	www.securecomputation.org/wp-content/themes/Quadro/images/comment-bg.gif	(from http://www.securecomputation.org/wp-content/themes/Quadro/style-Green.css)
16:54:12	1016/1016	---M--	200	added ('OK')	image/gif	etag:%223f8-4a408da89cc00%22	http://www.securecomputation.org/wp-content/themes/Quadro/images/comment-bottom.gif	www.securecomputation.org/wp-content/themes/Quadro/images/comment-bottom.gif	(from http://www.securecomputation.org/wp-content/themes/Quadro/style-Green.css)
16:54:13	200/200	---M--	200	added ('OK')	image/gif	etag:%22c8-4a408da89cc00%22	http://www.securecomputation.org/wp-content/themes/Quadro/images/comment-top.gif	www.securecomputation.org/wp-content/themes/Quadro/images/comment-top.gif	(from http://www.securecomputation.org/wp-content/themes/Quadro/style-Green.css)
16:54:14	61/61	---M--	200	added ('OK')	image/gif	etag:%223d-4a408da89cc00%22	http://www.securecomputation.org/wp-content/themes/Quadro/images/comment-children-bg.gif	www.securecomputation.org/wp-content/themes/Quadro/images/comment-children-bg.gif	(from http://www.securecomputation.org/wp-content/themes/Quadro/style-Green.css)
16:54:15	1215/1215	---M--	200	added ('OK')	image/gif	etag:%224bf-4a408da89cc00%22	http://www.securecomputation.org/wp-content/themes/Quadro/images/comment-children-top.gif	www.securecomputation.org/wp-content/themes/Quadro/images/comment-children-top.gif	(from http://www.securecomputation.org/wp-content/themes/Quadro/style-Green.css)
16:54:16	473/473	---M--	200	added ('OK')	image/gif	etag:%221d9-4a408da89cc00%22	http://www.securecomputation.org/wp-content/themes/Quadro/images/reply.gif	www.securecomputation.org/wp-content/themes/Quadro/images/reply.gif	(from http://www.securecomputation.org/wp-content/themes/Quadro/style-Green.css)
16:54:17	1112/1112	---M--	200	added ('OK')	image/gif	etag:%22458-4a408da89cc00%22	http://www.securecomputation.org/wp-content/themes/Quadro/images/comment-close.gif	www.securecomputation.org/wp-content/themes/Quadro/images/comment-close.gif	(from http://www.securecomputation.org/wp-content/themes/Quadro/style-Green.css)
16:54:18	117/117	---M--	200	added ('OK')	image/gif	etag:%2275-4a408da89cc00%22	http://www.securecomputation.org/wp-content/themes/Quadro/images/comment-email.gif	www.securecomputation.org/wp-content/themes/Quadro/images/comment-email.gif	(from http://www.securecomputation.org/wp-content/themes/Quadro/style-Green.css)
16:54:19	132/132	---M--	200	added ('OK')	image/gif	etag:%2284-4a408da89cc00%22	http://www.securecomputation.org/wp-content/themes/Quadro/images/comment-author.gif	www.securecomputation.org/wp-content/themes/Quadro/images/comment-author.gif	(from http://www.securecomputation.org/wp-content/themes/Quadro/style-Green.css)
16:54:20	124/124	---M--	200	added ('OK')	image/gif	etag:%227c-4a408da89cc00%22	http://www.securecomputation.org/wp-content/themes/Quadro/images/comment-website.gif	www.securecomputation.org/wp-content/themes/Quadro/images/comment-website.gif	(from http://www.securecomputation.org/wp-content/themes/Quadro/style-Green.css)
16:54:21	242/242	---M--	200	added ('OK')	image/gif	etag:%22f2-4a408da89cc00%22	http://www.securecomputation.org/wp-content/themes/Quadro/images/dropdown-categories-top.gif	www.securecomputation.org/wp-content/themes/Quadro/images/dropdown-categories-top.gif	(from http://www.securecomputation.org/wp-content/themes/Quadro/style-Green.css)
16:54:22	15287/15287	---M--	200	added ('OK')	image/png	etag:%223bb7-481078ef4ba80%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancybox.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancybox.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/jquery.fancybox-1.3.4.css)
16:54:23	43/43	---M--	200	added ('OK')	image/gif	etag:%222b-47e8e08446b00%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/blank.gif	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/blank.gif	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/jquery.fancybox-1.3.4.css)
16:54:24	203/203	---M--	200	added ('OK')	image/png	etag:%22cb-4810f8c965e80%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancybox-x.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancybox-x.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/jquery.fancybox-1.3.4.css)
16:54:25	176/176	---M--	200	added ('OK')	image/png	etag:%22b0-4810f7833dd00%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancybox-y.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancybox-y.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/jquery.fancybox-1.3.4.css)
16:54:26	70/70	---M--	200	added ('OK')	image/png	etag:%2246-47ea169a38080%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancy_title_over.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancy_title_over.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/jquery.fancybox-1.3.4.css)
16:54:27	1517/1517	---M--	200	added ('OK')	image/png	etag:%225ed-47ea169a38080%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancy_close.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancy_close.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/jquery.fancybox-1.3.4.css)
16:54:28	1446/1446	---M--	200	added ('OK')	image/png	etag:%225a6-47ea169a38080%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancy_nav_left.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancy_nav_left.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/jquery.fancybox-1.3.4.css)
16:54:29	1454/1454	---M--	200	added ('OK')	image/png	etag:%225ae-47ea169a38080%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancy_nav_right.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancy_nav_right.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/jquery.fancybox-1.3.4.css)
16:54:30	503/503	---M--	200	added ('OK')	image/png	etag:%221f7-47ea169a38080%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancy_title_left.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancy_title_left.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/jquery.fancybox-1.3.4.css)
16:54:31	96/96	---M--	200	added ('OK')	image/png	etag:%2260-47ea169a38080%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancy_title_main.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancy_title_main.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/jquery.fancybox-1.3.4.css)
16:54:32	506/506	---M--	200	added ('OK')	image/png	etag:%221fa-47ea169a38080%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancy_title_right.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancy_title_right.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/jquery.fancybox-1.3.4.css)
16:54:33	10195/10195	---M--	200	added ('OK')	image/png	etag:%2227d3-47d5047111480%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancy_loading.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancy_loading.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/jquery.fancybox-1.3.4.css)
16:54:34	106/106	---M--	200	added ('OK')	image/png	etag:%226a-47ea169a38080%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancy_shadow_n.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancy_shadow_n.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/jquery.fancybox-1.3.4.css)
16:54:35	347/347	---M--	200	added ('OK')	image/png	etag:%2215b-47ea169a38080%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancy_shadow_ne.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancy_shadow_ne.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/jquery.fancybox-1.3.4.css)
16:54:36	107/107	---M--	200	added ('OK')	image/png	etag:%226b-47ea169a38080%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancy_shadow_e.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancy_shadow_e.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/jquery.fancybox-1.3.4.css)
16:54:37	352/352	---M--	200	added ('OK')	image/png	etag:%22160-47ea169a38080%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancy_shadow_se.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancy_shadow_se.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/jquery.fancybox-1.3.4.css)
16:54:38	111/111	---M--	200	added ('OK')	image/png	etag:%226f-47ea169a38080%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancy_shadow_s.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancy_shadow_s.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/jquery.fancybox-1.3.4.css)
16:54:39	340/340	---M--	200	added ('OK')	image/png	etag:%22154-47ea169a38080%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancy_shadow_sw.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancy_shadow_sw.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/jquery.fancybox-1.3.4.css)
16:54:40	103/103	---M--	200	added ('OK')	image/png	etag:%2267-47ea169a38080%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancy_shadow_w.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancy_shadow_w.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/jquery.fancybox-1.3.4.css)
16:54:41	324/324	---M--	200	added ('OK')	image/png	etag:%22144-47ea169a38080%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancy_shadow_nw.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/images/fancy_shadow_nw.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/js/fancybox/jquery.fancybox-1.3.4.css)
16:54:42	161/161	---M--	200	added ('OK')	image/png	etag:%22a1-4a408da6b4780%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/sitemap-page.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/sitemap-page.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/page_templates.css)
16:54:43	188/188	---M--	200	added ('OK')	image/png	etag:%22bc-4a408da6b4780%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/sitemap-category.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/sitemap-category.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/page_templates.css)
16:54:44	193/193	---M--	200	added ('OK')	image/png	etag:%22c1-4a408da6b4780%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/sitemap-tag.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/sitemap-tag.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/page_templates.css)
16:54:45	188/188	---M--	200	added ('OK')	image/png	etag:%22bc-4a408da6b4780%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/sitemap-author.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/sitemap-author.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/page_templates.css)
16:54:46	1517/1517	---M--	200	added ('OK')	image/png	etag:%225ed-4a408da6b4780%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/blog-image-overlay.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/blog-image-overlay.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/page_templates.css)
16:54:47	1394/1394	---M--	200	added ('OK')	image/png	etag:%22572-4a408da6b4780%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/blog-readmore.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/blog-readmore.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/page_templates.css)
16:54:48	594/594	---M--	200	added ('OK')	image/png	etag:%22252-4a408da6b4780%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/item-bottom-shadow.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/item-bottom-shadow.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/page_templates.css)
16:54:49	561/561	---M--	200	added ('OK')	image/png	etag:%22231-4a408da6b4780%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/item-overlay.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/item-overlay.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/page_templates.css)
16:54:50	2184/2184	---M--	200	added ('OK')	image/png	etag:%22888-4a408da6b4780%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/zoom-icon.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/zoom-icon.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/page_templates.css)
16:54:51	1673/1673	---M--	200	added ('OK')	image/png	etag:%22689-4a408da6b4780%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/readmore-icon.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/readmore-icon.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/page_templates.css)
16:54:52	151/151	---M--	200	added ('OK')	image/png	etag:%2297-4a408da6b4780%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/contact_input.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/contact_input.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/page_templates.css)
16:54:53	698/698	---M--	200	added ('OK')	image/png	etag:%222ba-4a408da6b4780%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/contact_submit.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/contact_submit.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/page_templates.css)
16:54:54	653/653	---M--	200	added ('OK')	image/png	etag:%2228d-4a408da6b4780%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/contact_reset.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/contact_reset.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/page_templates.css)
16:54:55	2535/2535	---M--	200	added ('OK')	image/png	etag:%229e7-4a408da6b4780%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/et_search_bg.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/et_search_bg.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/page_templates.css)
16:54:56	462/462	---M--	200	added ('OK')	image/png	etag:%221ce-4a408da6b4780%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/et_search_bottom.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/et_search_bottom.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/page_templates.css)
16:54:57	456/456	---M--	200	added ('OK')	image/png	etag:%221c8-4a408da6b4780%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/et_search_icon.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/et_search_icon.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/page_templates.css)
16:54:58	308/308	---M--	200	added ('OK')	image/png	etag:%22134-4a408da6b4780%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/et-searchinput.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/et-searchinput.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/page_templates.css)
16:54:59	540/540	---M--	200	added ('OK')	image/png	etag:%2221c-4a408da6b4780%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/et_search_submit.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/et_search_submit.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/page_templates.css)
16:55:00	1904/1904	---M--	200	added ('OK')	image/png	etag:%22770-4a408da6b4780%22	http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/portfolio-more-icon.png	www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/images/portfolio-more-icon.png	(from http://www.securecomputation.org/wp-content/themes/Quadro/epanel/page_templates/page_templates.css)
